N,P,K,temperature,humidity,ph,rainfall,label
60.692976951795984,61.996020219719306,54.20748924361262,49.17674940956145,59.72082074368965,5.216365633475033,117.92018814574894,cotton
61.22554781012514,57.89316887365269,58.75246207860839,48.82806270773357,59.61863519847331,3.4348657463594456,121.7401354613775,cotton
60.99136377594521,60.300837810287156,60.72992200493245,49.80683117047655,59.88476240593283,3.402198093429935,122.10130879201522,cotton
62.21105186591597,62.37406061112076,61.27746044405837,42.713990174539035,63.26686306460219,0.707309213962624,120.60527093047807,cotton
58.491448299961284,59.87172330681401,60.65752482060696,45.64271443090055,60.84384150847057,6.227422538117294,120.90706860302797,cotton
59.511686729418706,61.92817433657672,62.37894097784928,42.54478436972602,61.194800139699716,4.402345484621796,119.40487299328002,cotton
62.75141362662324,59.69988882593495,60.251152906943084,44.65385635143226,60.03115809516294,0.8074498262095964,117.11989823481142,cotton
63.18901012644994,58.306077303363345,58.01721530108738,40.693219772792574,58.72207650462099,0.35382041318500335,123.28403032027273,cotton
62.019634178685266,58.62369930964455,64.50487161068861,46.96353097398319,59.35033723298275,0.0,124.58188514518149,cotton
57.22085506647281,56.709202506086214,62.04514086401928,49.87950481267855,62.768545637021035,4.12781824010472,121.18950868333057,cotton
61.70683111756062,61.51785717957353,60.56238284793875,45.20840220790375,59.87481374420096,1.4920708222666474,119.43864984626646,cotton
56.61408637160923,59.8033207464105,58.022817785698166,42.79282136556846,60.35978830230696,5.784004572689199,121.83663321200463,cotton
56.858998792753646,58.02074372685932,61.88154237597643,43.03502521292338,59.55073370000595,4.100104198049104,118.06331109027273,cotton
60.21075101229192,57.33194901016359,58.79726471209757,45.63956386828507,56.81401253293666,3.880949475920798,119.96072440214664,cotton
61.104979908834295,60.44782826812932,62.72828085994769,45.25044900529581,59.141188917749496,3.2445950060645674,121.08659605807277,cotton
60.09772014065141,60.081183382407765,58.596016624386486,43.6741981648981,57.19478945640061,6.499153486373879,117.51227352921742,cotton
58.61418960440818,58.563185468861604,61.78984875388888,44.410100643415944,62.49548414534747,1.653018751512263,120.5579883244476,cotton
58.32930589348049,64.29029825554677,57.624803161940974,45.61964142045405,61.2675537618642,3.8275981949029965,119.62942468224459,cotton
59.74035860053315,60.087622943958216,59.70599599674302,46.92775823358982,64.42104600318271,1.8850164299843328,117.26039404084185,cotton
59.823435903297494,65.15941867530864,58.39265086406054,48.27823361088814,63.35540162815288,1.8928235165840108,121.13796615837055,cotton
63.256793246257075,59.24174451802502,59.59283927979528,43.83663817210271,57.97048653861427,1.7014449098679858,117.55211946647549,cotton
60.06816693651845,58.460053537882715,60.467571823581494,41.888208707592746,60.661760464428916,4.6670579232178495,116.01252871485708,cotton
60.74811313969514,62.45533798494658,57.58071796261759,48.34514477367541,60.83803801873209,1.5899762884831823,119.88846184468458,cotton
81.11665382504344,80.15201078282482,81.07751198489274,58.158652813841265,80.33872164807215,1.1725710061900396,159.7775478773026,coffee
78.19218471707042,78.52894011482047,82.47218635042087,60.0,81.21827624181435,1.815374470654842,159.3671831006104,coffee
82.42619539995837,80.28343382727981,84.63865907996339,60.0,80.38409823298007,3.3817670715949975,160.26708180956456,coffee
79.6950603272389,81.41621735337718,81.91340463358917,58.4280210789841,77.33753409288444,0.32758925379340686,161.0159826538251,coffee
77.79326678765226,75.69421881409504,80.77715720906193,60.0,79.98785817692021,5.676981548903283,160.16365871709513,coffee
79.80222069361771,81.83815296597554,79.4194509116227,60.0,80.64339561239203,2.6638190927139025,161.98408469907304,coffee
79.65008048660918,78.4885096810143,81.07301968714081,58.20306403641793,80.05636231473825,3.981762006711593,162.17179113166316,coffee
80.9493964657599,79.94994608250971,81.63553259840057,60.0,81.11562061270372,4.0207052396867615,157.37632753529968,coffee
77.86977267384925,79.38955059129067,78.78097559568144,59.62605739402911,80.11329984979422,5.059385508713461,159.85900244388182,coffee
80.9730032876524,80.12894882962024,76.04906686729225,58.12132921236249,79.71182488855676,1.5806105143177849,161.19985745999242,coffee
83.0615016646874,82.43752370339463,79.57311425813958,60.0,80.29733491440422,3.325828057763921,158.77319467291812,coffee
79.39506062702374,79.22364636291755,80.34083244475097,60.0,80.00609204030683,4.8738763394927,162.3812925495727,coffee
81.89910827088265,77.0302040631002,74.89215773019609,60.0,77.26624260316916,3.550469196214633,157.6597739478813,coffee
76.39603912483996,81.08292545640957,81.5183103206053,58.84697919854656,74.81791541571017,2.9075111034950343,160.7836080108051,coffee
77.04217686245174,80.36671983955831,79.96938030165401,60.0,80.23916073682831,2.0538621182368892,162.393143003329,coffee
79.68294085394606,79.94539092098013,78.1334640818536,59.113435497616976,78.23039457194619,3.654107880153154,163.4234169602847,coffee
77.25619771413729,76.77287720424651,82.94234065498722,59.58135264569627,78.66185452268017,6.079809374792153,158.78876892052628,coffee
83.65201942709388,81.35585174267854,79.02417718370859,60.0,78.78857015399332,5.484190744018614,160.59858516081297,coffee
82.6034825787976,83.12302239345371,80.06400829813154,58.49316425930763,80.91994428587823,2.6445692604957878,164.02677449505325,coffee
80.27307066216548,79.26935689737579,80.36936061172982,57.305747420940605,78.0567719229787,6.400827815888851,158.6862114420572,coffee
77.90617803463613,81.07330550505458,82.371408309326,60.0,81.99209537161163,2.4864098228610785,157.1563786665163,coffee
83.00266730391097,79.35464032231573,79.4983339670899,60.0,81.11246001880131,4.911775544163215,164.33000468980217,coffee
78.71296353923971,81.85568025616247,80.11402624979416,60.0,83.05693685282506,5.015671512579248,161.07659215809926,coffee
82.1450146746196,79.27009454091423,78.32158066532199,57.91038161195793,76.06728682124799,8.112414259880644,157.79358326855663,coffee
79.55749275282845,79.44637340022216,80.6148133956182,60.0,81.72094697671949,2.8338451228621233,159.66575657242717,coffee
80.5651599009766,79.50261774763291,83.21469115203999,60.0,81.46975557209963,5.325762537334826,162.34694771497064,coffee
80.36204311740741,77.40633610408831,80.79937590350528,58.697286212416344,78.94276663650048,5.172728037510186,162.47656614286728,coffee
80.04254315347212,80.61766602519793,83.40442988927047,60.0,85.20336622836079,5.1310192912630885,156.47847448168835,coffee
81.50668324220906,80.76231676976556,82.5795055081655,60.0,79.72308803203245,1.5514035274212685,159.58195348542796,coffee
78.2989590915814,78.83895310039055,81.17715680884122,60.0,80.78934305964596,1.6082338759296313,160.88920533644028,coffee
82.3932629732913,78.78043419136124,79.73196566665416,60.0,78.43020337383552,5.2965608676877185,159.75810370278444,coffee
80.83906488781406,78.2250156443958,79.12508339935317,60.0,79.25433369581647,7.45392770246681,159.2007276287708,coffee
80.44936945150377,81.86518166374618,77.16326853413393,56.47838237603845,76.94868737085982,6.525168206854364,158.8962837082151,coffee
85.1163985713365,78.87150480268522,80.36910260639408,60.0,84.01218577631825,8.123007153272795,162.41673246118629,coffee
82.04812505162292,81.18505389840237,81.55672215233328,58.897628567342935,78.36360223315539,3.993251085178096,159.65963075495014,coffee
79.09354390134546,81.39277489491343,81.91061041714102,60.0,82.95506016211053,1.71662177173299,159.61268108144057,coffee
78.5663553587944,76.26692676585388,79.83463862831461,59.756504983233434,83.02689948648427,5.2616233691095555,157.9516263513416,coffee
83.70818513266838,82.4420673910507,81.16419540693722,59.54703180230034,78.08112152655303,3.255586447857894,162.17749723940838,coffee
83.76917261186922,83.08648705654437,79.02230115642745,57.76076513342198,80.2817724938224,0.4631212688742967,160.64633542836955,coffee
79.70479482740267,79.06792699626351,76.81059386546642,60.0,78.93459832067617,1.660166328579424,154.2554755734367,coffee
79.94497018989873,83.5445031933395,83.32251842909574,59.085807486827456,78.79557587927644,4.937548512150047,158.0032291216234,coffee
80.60358379963893,81.53216055676938,82.45386644776862,59.799691847040094,79.59265249964606,2.244034826486878,158.34623929192028,coffee
79.54704221619694,80.73473101363236,81.8271692524665,58.39364209863931,82.98537713791904,3.4577527979148623,159.95726541130313,coffee
78.50557664170435,75.15151947945412,81.7680907927221,60.0,79.43734488576358,4.133981434449744,161.0318784354082,coffee
76.87490828622691,78.94189464530741,81.58852935924365,57.4914211536615,80.58711586433326,1.28683639075319,160.93285996486705,coffee
79.92871703540503,76.76973636818899,82.32947870891434,58.5308168464039,78.37949512597123,4.401138394461886,162.29727469885742,coffee
77.96835636204321,80.12335969969594,80.85763300066115,60.0,80.35288311055444,3.2659443218333553,158.34481955870257,coffee
80.17228776609275,77.85572197602879,74.15729903301079,60.0,81.8078696821724,0.0,157.98053859058012,coffee
81.2383085220104,84.1149909394234,80.04158741535082,58.54399411754173,79.63420711779033,6.74975283829637,158.70807164175093,coffee
78.4016159866995,79.03451295563593,78.09334278348257,60.0,83.24935691693912,4.6461585462320585,159.49529299574743,coffee
79.41637746216891,76.87361838260668,81.76621955429432,59.8443256059744,79.63904017281875,10.38621513568972,160.59750581673137,coffee
78.49641789980963,79.14728480758892,82.29689141839351,60.0,77.12344404336527,5.838457869150407,158.663711828922,coffee
83.7465955524351,82.1600961314293,79.1053562086825,60.0,80.1357110210548,5.705547350244439,160.96946563458894,coffee
78.30728669001826,78.71290033536508,82.05992163516233,59.330449335786916,79.192703073516,2.089754841301294,160.84719813118693,coffee
84.12504983848629,77.86493417149146,80.04843891334552,60.0,79.84071721750857,4.904743592499468,157.87521294370623,coffee
80.8566141944153,79.6257114699909,81.97145999135972,60.0,85.17912728403722,5.1592663464271515,160.65159263316434,coffee
80.38876860315467,79.29366741437862,80.67696768692338,59.40919717972194,80.33692195253923,6.63519507121592,157.9869148694407,coffee
