N,P,K,temperature,humidity,ph,rainfall
43.31626135923638,39.76367190974286,38.6396435920063,31.332766164063827,39.078560425222896,0.0,77.30656498840489
19.12969289655673,23.698527456958683,21.34458951402487,15.81492367248222,18.460167851109368,2.0784983825836347,38.651334678685245
80.5174328804595,80.55120134796812,82.8700987735783,60.0,79.7675405992257,2.1050228101862407,160.48888691192326
20.758303471110164,24.518617901381702,19.915485696678715,13.088109999014446,19.30803644860123,0.0728080507078116,40.96296294754693
40.56855934161443,43.48533756131126,39.55478863810336,28.173841563916408,36.637563569011135,0.2220572838091001,80.48423592197025
21.543581102427336,21.647008307927464,24.32647189856138,17.673055898872782,19.261636324115116,0.5212416448481472,42.19931919177423
78.5601189357162,78.21285119537161,79.68795221800542,60.0,86.34194954658037,4.378999275095827,157.30317382448777
82.77829063135586,84.02812030983694,79.38646844794599,59.18739373910987,78.27191001779526,3.712840976567359,159.23594910209923
22.376059584704603,20.6338852238497,21.84171764756164,15.637455305886045,21.71366122380538,0.0,37.93151431643107
20.25382418540724,20.803978726889405,23.76630139411251,12.304481877715109,17.459030003028534,2.938793416316022,37.65375318977168
18.842300670471168,19.376894935745256,20.11233068445949,12.669700318433287,21.80165297390837,1.93132487946092,36.92751262744555
39.46481050752931,38.6439484368711,42.5956915813022,25.27165236571764,40.04066836341049,0.0,78.47685322348688
42.63827375260316,38.23516236290016,42.25718812902914,30.992001892687924,41.542811897353694,4.058877657565534,78.1824735080819
37.94012943338205,39.30011327082179,42.200568676440746,32.59604394465244,45.39244810512716,1.8521506674391697,78.68289406638999
56.444666090532586,58.93459441604089,62.181499468869,44.30750110470538,58.410727357857006,3.3959345798899347,122.16387043695453
78.39983504783079,77.91374100392929,78.28584362265767,60.0,80.10364077896485,2.2416787423298503,159.53779678481402
42.44974112838732,40.12971221268715,37.44062165359152,28.829137591444454,39.4767091085782,1.6355104324201142,79.59420631846666
59.39550053908986,59.24970576667743,57.547607616433964,45.366678398515205,63.34188606557771,2.8877339591024858,119.9972299145298
21.458181124355075,20.257965821514823,22.2788013690866,12.530348359292695,20.804683282355096,0.0,38.25840570163624
23.06555842871692,22.93871753980057,20.30989485139383,15.756325039204349,18.224428504739773,0.0,39.304175701347695
76.72238538575564,78.53337438483267,84.29914906973457,59.8195123006685,81.46331785406079,3.869023249711034,160.69633847048362
80.09026803086402,84.67924961204011,79.44713430996832,59.48084603633192,80.72896249848101,6.942643912284677,163.18554150883497
22.9765043875912,23.791778352061165,22.357559142319303,14.6401503283753,17.858494756978914,3.1089034538622733,39.19364610605364
